ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
12256,217800,Massachusetts Institute of Technology,Cambridge,MA,6/30/2017,"$257,975.00 ",Monetary Gift,HONG KONG,Fung Academy Limited
12257,217800,Massachusetts Institute of Technology,Cambridge,MA,6/29/2017,"$4,000,000.00 ",Monetary Gift,TAIWAN,Epoch Foundation
12258,217800,Massachusetts Institute of Technology,Cambridge,MA,6/29/2017,"$750,000.00 ",Monetary Gift,ENGLAND,Tata Motors European Tech Center
12259,217800,Massachusetts Institute of Technology,Cambridge,MA,6/27/2017,"$750,000.00 ",Monetary Gift,MAURITIUS,Bhira Investments Limited
12260,217800,Massachusetts Institute of Technology,Cambridge,MA,6/27/2017,"$500,000.00 ",Monetary Gift,MEXICO,Instit Technologico Y De Estudios
12261,217800,Massachusetts Institute of Technology,Cambridge,MA,6/23/2017,"$4,000,000.00 ",Monetary Gift,SINGAPORE,Transurban Properties Pte. Ltd.
12262,217800,Massachusetts Institute of Technology,Cambridge,MA,6/23/2017,"$1,000,000.00 ",Monetary Gift,ENGLAND,Tata Limited
12263,217800,Massachusetts Institute of Technology,Cambridge,MA,6/19/2017,"$600,000.00 ",Monetary Gift,HONG KONG,Angela Leong Charitable Foundation
12264,217800,Massachusetts Institute of Technology,Cambridge,MA,6/19/2017,"$400,000.00 ",Monetary Gift,HONG KONG,Angela Leong Charitable Foundation
12265,217800,Massachusetts Institute of Technology,Cambridge,MA,6/16/2017,"$2,500,000.00 ",Monetary Gift,SPAIN,Iberdrola S A
12266,217800,Massachusetts Institute of Technology,Cambridge,MA,6/14/2017,"$500,000.00 ",Monetary Gift,CHINA,Tal Education Group
12267,217800,Massachusetts Institute of Technology,Cambridge,MA,6/9/2017,"$250,000.00 ",Monetary Gift,JORDAN,"Darwazah, Said"
12268,217800,Massachusetts Institute of Technology,Cambridge,MA,6/6/2017,"$500,000.00 ",Monetary Gift,HONG KONG,"Liu, Han, Tang"
12269,217800,Massachusetts Institute of Technology,Cambridge,MA,6/6/2017,"$500,000.00 ",Monetary Gift,HONG KONG,"Liu, Han, Tang"
12270,217800,Massachusetts Institute of Technology,Cambridge,MA,5/30/2017,"$2,658,429.00 ",Monetary Gift,HONG KONG,Hong Kong Jockey Club Charities Tru
12271,217800,Massachusetts Institute of Technology,Cambridge,MA,5/23/2017,"$250,000.00 ",Monetary Gift,JAPAN,"Adachi, Tamotsu"
12272,217800,Massachusetts Institute of Technology,Cambridge,MA,5/17/2017,"$1,275,000.00 ",Monetary Gift,MEXICO,"Aspe, Pedro"
12273,217800,Massachusetts Institute of Technology,Cambridge,MA,5/17/2017,"$330,000.00 ",Monetary Gift,SPAIN,La Caixa
12274,217800,Massachusetts Institute of Technology,Cambridge,MA,5/8/2017,"$250,000.00 ",Monetary Gift,FRANCE,"Fadel, Hala"
12275,217800,Massachusetts Institute of Technology,Cambridge,MA,5/1/2017,"$25,000,000.00 ",Monetary Gift,SAUDI ARABIA,"Jameel. Mohammed, Abdul"
12276,217800,Massachusetts Institute of Technology,Cambridge,MA,5/1/2017,"$5,000,000.00 ",Monetary Gift,SAUDI ARABIA,"Jameel. Mohammed, Abdul"
12277,217800,Massachusetts Institute of Technology,Cambridge,MA,4/28/2017,"$390,000.00 ",Monetary Gift,NIGERIA,Total Upstream Nigeria Limited
12278,217800,Massachusetts Institute of Technology,Cambridge,MA,4/28/2017,"$250,000.00 ",Monetary Gift,CHINA,Shanghai Huitianfu Foundation
12279,217800,Massachusetts Institute of Technology,Cambridge,MA,4/25/2017,"$300,000.00 ",Monetary Gift,ENGLAND,MIT Foundation (UK) Ltd
12280,217800,Massachusetts Institute of Technology,Cambridge,MA,4/21/2017,"$250,000.00 ",Monetary Gift,SWITZERLAND,Fondation MIT
12281,217800,Massachusetts Institute of Technology,Cambridge,MA,4/10/2017,"$500,000.00 ",Monetary Gift,LIECHTENSTEIN,Luksburg Foundation
12282,217800,Massachusetts Institute of Technology,Cambridge,MA,4/6/2017,"$381,898.00 ",Monetary Gift,HONG KONG,MIT Hong Kong Foundation Limited
12283,217800,Massachusetts Institute of Technology,Cambridge,MA,3/15/2017,"$4,000,000.00 ",Monetary Gift,MEXICO,"Aleman Magnani, Claudia"
12284,217800,Massachusetts Institute of Technology,Cambridge,MA,3/10/2017,"$1,000,000.00 ",Monetary Gift,JAPAN,"Hakuhodo, Incorporated"
12285,217800,Massachusetts Institute of Technology,Cambridge,MA,3/8/2017,"$600,000.00 ",Monetary Gift,HONG KONG,Lingnan (University) College
12286,217800,Massachusetts Institute of Technology,Cambridge,MA,3/8/2017,"$400,000.00 ",Monetary Gift,HUNGARY,Open Society Institute Budapest
12287,217800,Massachusetts Institute of Technology,Cambridge,MA,2/22/2017,"$4,000,000.00 ",Monetary Gift,JAPAN,Toyota Motor Company Limited
12288,217800,Massachusetts Institute of Technology,Cambridge,MA,2/22/2017,"$1,000,000.00 ",Monetary Gift,JAPAN,Toyota Motor Company Limited
12289,217800,Massachusetts Institute of Technology,Cambridge,MA,2/21/2017,"$450,000.00 ",Monetary Gift,BRAZIL,Lemann Foundation Fundacao Lemann
12290,217800,Massachusetts Institute of Technology,Cambridge,MA,2/15/2017,"$1,299,375.00 ",Monetary Gift,KUWAIT,Kuwait Foundation for the Advanceme
12291,217800,Massachusetts Institute of Technology,Cambridge,MA,2/15/2017,"$900,000.00 ",Monetary Gift,DENMARK,Lego Foundation
12292,217800,Massachusetts Institute of Technology,Cambridge,MA,2/14/2017,"$3,000,000.00 ",Monetary Gift,DENMARK,Lego Foundation
12293,217800,Massachusetts Institute of Technology,Cambridge,MA,2/7/2017,"$509,898.00 ",Monetary Gift,HONG KONG,MIT Hong Kong Foundation Limited
12294,217800,Massachusetts Institute of Technology,Cambridge,MA,1/30/2017,"$2,500,000.00 ",Monetary Gift,MEXICO,Instit Technologico Y De Estudios
12295,217800,Massachusetts Institute of Technology,Cambridge,MA,1/30/2017,"$2,000,000.00 ",Monetary Gift,MEXICO,Instit Technologico Y De Estudios
12296,217800,Massachusetts Institute of Technology,Cambridge,MA,1/12/2017,"$3,000,000.00 ",Monetary Gift,ENGLAND,Samuel Tak Lee Char Trust
12297,217800,Massachusetts Institute of Technology,Cambridge,MA,1/11/2017,"$500,000.00 ",Monetary Gift,NEW ZEALAND,"Jaffe, Adam, Benjamin"
12298,217800,Massachusetts Institute of Technology,Cambridge,MA,1/6/2017,"$3,000,000.00 ",Monetary Gift,MALAYSIA,"ASB Management SDN, BHD"
12299,217800,Massachusetts Institute of Technology,Cambridge,MA,12/30/2016,"$400,000.00 ",Monetary Gift,CHINA,SHAW PRIZE
12300,217800,Massachusetts Institute of Technology,Cambridge,MA,12/16/2016,"$1,102,697.00 ",Monetary Gift,CANADA,MASTERCARD FOUNDATION
12301,217800,Massachusetts Institute of Technology,Cambridge,MA,12/16/2016,"$350,000.00 ",Monetary Gift,HONG KONG,CHIANG CHEN INDUSTRIAL CHARITY FDN.
12302,217800,Massachusetts Institute of Technology,Cambridge,MA,12/14/2016,"$500,000.00 ",Monetary Gift,ARGENTINA,AEROPUERTOS ARGENTINA 2000
12303,217800,Massachusetts Institute of Technology,Cambridge,MA,12/12/2016,"$500,000.00 ",Monetary Gift,CHINA,"WANG,LIWEI"
12304,217800,Massachusetts Institute of Technology,Cambridge,MA,12/6/2016,"$500,000.00 ",Monetary Gift,ARGENTINA,AEROPUERTOS ARGENTINA 2000
12305,217800,Massachusetts Institute of Technology,Cambridge,MA,12/1/2016,"$300,000.00 ",Monetary Gift,INDIA,TATA CONSULTANCY SERVICES LTD.
12306,217800,Massachusetts Institute of Technology,Cambridge,MA,11/1/2016,"$250,000.00 ",Monetary Gift,HONG KONG,UNITRAS LIMITED
12307,217800,Massachusetts Institute of Technology,Cambridge,MA,10/21/2016,"$1,000,000.00 ",Monetary Gift,JAPAN,TOYOTA MOTOR COMPANY LIMITED
12308,217800,Massachusetts Institute of Technology,Cambridge,MA,10/18/2016,"$500,000.00 ",Monetary Gift,ARGENTINA,UNITECBIO S.A.
12309,217800,Massachusetts Institute of Technology,Cambridge,MA,10/4/2016,"$500,000.00 ",Monetary Gift,CHINA,"WANG,LIWEI"
12310,217800,Massachusetts Institute of Technology,Cambridge,MA,9/20/2016,"$759,500.00 ",Monetary Gift,UNITED ARAB EMIRATES,AL GHURAIR INVESTMENT LLC
12311,217800,Massachusetts Institute of Technology,Cambridge,MA,9/20/2016,"$535,500.00 ",Monetary Gift,UNITED ARAB EMIRATES,AL GHURAIR INVESTMENT LLC
12312,217800,Massachusetts Institute of Technology,Cambridge,MA,9/20/2016,"$280,000.00 ",Monetary Gift,UNITED ARAB EMIRATES,AL GHURAIR INVESTMENT LLC
12313,217800,Massachusetts Institute of Technology,Cambridge,MA,9/13/2016,"$266,939.00 ",Monetary Gift,CANADA,KOERNER FOUNDATION
12314,217800,Massachusetts Institute of Technology,Cambridge,MA,9/9/2016,"$425,000.00 ",Monetary Gift,ARGENTINA,UNITECBLUE
12315,217800,Massachusetts Institute of Technology,Cambridge,MA,9/6/2016,"$500,000.00 ",Monetary Gift,CAYMAN ISLANDS (THE),"ONG,RICHARD"
12316,217800,Massachusetts Institute of Technology,Cambridge,MA,8/30/2016,"$3,500,000.00 ",Monetary Gift,SINGAPORE,"ONG,CHARLES,TIONGBOON"
12317,217800,Massachusetts Institute of Technology,Cambridge,MA,8/23/2016,"$250,000.00 ",Monetary Gift,HONG KONG,"LEE,VIC"
12318,217800,Massachusetts Institute of Technology,Cambridge,MA,8/12/2016,"$250,000.00 ",Monetary Gift,TAIWAN,TAIWAN SEMICONDUCTOR MFG. COMPANY L
12319,217800,Massachusetts Institute of Technology,Cambridge,MA,8/5/2016,"$9,950,000.00 ",Monetary Gift,INDIA,SIR DORABJI TATA TRUST AND ALLIED T
12320,217800,Massachusetts Institute of Technology,Cambridge,MA,8/1/2016,"$750,000.00 ",Monetary Gift,SAUDI ARABIA,SAUDI ARAMCO
